item_id|title|category|start_time|end_time|seller_user_id|final_price|winner_id
AUC00936|Sony WH-1000XM4 (2022 Model)|Electronics|2025-07-07T00:00:00Z|2025-07-09T00:00:00Z|thompsonphilip|179.78|vwalker
AUC00937|Harry Potter and the Philosopher's Stone (1st Ed.) (Rare)|Books|2025-08-13T00:00:00Z|2025-08-15T00:00:00Z|susanhurley|113.61|vanessakrause
AUC00938|Apple Watch Series 8 (Used)|Electronics|2025-01-16T00:00:00Z|2025-01-18T00:00:00Z|buchananethan|184.66|kevinbush
AUC00939|Philips Hue Starter Kit (Like New)|Home & Garden|2025-01-27T00:00:00Z|2025-01-29T00:00:00Z|amyvega|239.49|apugh
AUC00940|Sony WH-1000XM4 (2022 Model)|Electronics|2025-02-15T00:00:00Z|2025-02-16T00:00:00Z|lcortez|186.03|marywatson
AUC00941|LEGO Star Wars Millennium Falcon (2022 Model)|Toys & Games|2025-06-04T00:00:00Z|2025-06-05T00:00:00Z|bondtimothy|116.43|wintersashley
AUC00942|GoPro Hero 10 (Rare)|Electronics|2025-05-02T00:00:00Z|2025-05-04T00:00:00Z|lindsey18|65.86|fbrown
AUC00943|To Kill a Mockingbird|Books|2025-06-22T00:00:00Z|2025-06-24T00:00:00Z|yperez|129.99|jeffreyharris
AUC00944|Vintage Concert Poster|Collectibles|2025-01-02T00:00:00Z|2025-01-03T00:00:00Z|valerie85|116.69|ross56
AUC00945|1980s Comic Book Set|Collectibles|2025-07-29T00:00:00Z|2025-08-01T00:00:00Z|mary10|62.6|parkspeggy
AUC00946|Michael Jordan Rookie Card (2022 Model)|Collectibles|2025-01-12T00:00:00Z|2025-01-14T00:00:00Z|laurasims|138.85|qtanner
AUC00947|Casio G-Shock Watch|Fashion|2025-03-21T00:00:00Z|2025-03-22T00:00:00Z|johnwinters|62.28|jonathan23
AUC00948|Apple iPhone 13 Pro (Used)|Electronics|2025-01-20T00:00:00Z|2025-01-22T00:00:00Z|colleenwilliams|255.59|jschneider
AUC00949|Dyson V11 Vacuum Cleaner|Home & Garden|2025-07-17T00:00:00Z|2025-07-19T00:00:00Z|danderson|78.62|rodriguezkathryn
AUC00950|Samsung Galaxy S22 (2022 Model)|Electronics|2025-03-24T00:00:00Z|2025-03-26T00:00:00Z|deniselivingston|78.82|schultzalisha
AUC00951|Apple Watch Series 8 (Rare)|Electronics|2025-01-15T00:00:00Z|2025-01-16T00:00:00Z|catherinerichmond|46.8|stephenrodriguez
AUC00952|Atomic Habits (Rare)|Books|2025-06-15T00:00:00Z|2025-06-16T00:00:00Z|virginia46|173.51|hermankimberly
AUC00953|Apple iPhone 13 Pro (Rare)|Electronics|2025-04-08T00:00:00Z|2025-04-09T00:00:00Z|jcobb|204.66|ksmith
AUC00954|Louis Vuitton Neverfull Bag (2022 Model)|Fashion|2025-08-19T00:00:00Z|2025-08-20T00:00:00Z|anthonygomez|71.75|tiffany00
AUC00955|Sony WH-1000XM4|Electronics|2025-03-15T00:00:00Z|2025-03-17T00:00:00Z|kellycruz|157.03|oalvarez
AUC00956|Sony WH-1000XM4|Electronics|2025-04-17T00:00:00Z|2025-04-18T00:00:00Z|gonzalesrobert|94.8|wcarr
AUC00957|Levi's 501 Jeans (Like New)|Fashion|2025-04-29T00:00:00Z|2025-05-01T00:00:00Z|thomashorne|69.56|uray
AUC00958|Atomic Habits (2022 Model)|Books|2025-08-27T00:00:00Z|2025-08-28T00:00:00Z|matthewwalker|50.53|normangarrett
AUC00959|The Lean Startup (Used)|Books|2025-06-15T00:00:00Z|2025-06-16T00:00:00Z|kramerwhitney|116.95|troywolfe
AUC00960|Monopoly Classic Edition|Toys & Games|2025-02-21T00:00:00Z|2025-02-22T00:00:00Z|mmorris|191.51|fernando18
AUC00961|Samsung Galaxy S22 (2022 Model)|Electronics|2025-03-10T00:00:00Z|2025-03-13T00:00:00Z|shirley74|97.5|matthewcoleman
AUC00962|Apple Watch Series 8 (Like New)|Electronics|2025-02-25T00:00:00Z|2025-02-28T00:00:00Z|haleykristine|192.68|ekline
AUC00963|GoPro Hero 10 (2022 Model)|Electronics|2025-01-18T00:00:00Z|2025-01-21T00:00:00Z|jessica15|183.6|vegabrian
AUC00964|Dell XPS 13 Laptop (Rare)|Electronics|2025-03-22T00:00:00Z|2025-03-24T00:00:00Z|starklisa|135.1|desiree60
AUC00965|Sony WH-1000XM4 (2022 Model)|Electronics|2025-06-24T00:00:00Z|2025-06-26T00:00:00Z|wmiles|167.15|gomezwendy
AUC00966|Nike Air Force 1 (Rare)|Fashion|2025-06-23T00:00:00Z|2025-06-24T00:00:00Z|gerald98|61.41|hrojas
AUC00967|Dyson V11 Vacuum Cleaner|Home & Garden|2025-01-04T00:00:00Z|2025-01-07T00:00:00Z|kschneider|103.48|marthasnyder
AUC00968|Nespresso Vertuo Coffee Machine (Like New)|Home & Garden|2025-04-06T00:00:00Z|2025-04-08T00:00:00Z|markadams|86.89|scott21
AUC00969|Philips Hue Starter Kit (Rare)|Home & Garden|2025-01-18T00:00:00Z|2025-01-19T00:00:00Z|jshaw|176.09|xtaylor
AUC00970|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-05-09T00:00:00Z|2025-05-11T00:00:00Z|lcardenas|86.55|laurawallace
AUC00971|Rare Pokémon Charizard Card|Collectibles|2025-02-25T00:00:00Z|2025-02-26T00:00:00Z|ralphsmith|160.49|christophermoore
AUC00972|Samsung Galaxy S22 (2022 Model)|Electronics|2025-01-28T00:00:00Z|2025-01-29T00:00:00Z|gregory48|84.1|beasleyjason
AUC00973|Nike Air Force 1 (Rare)|Fashion|2025-02-05T00:00:00Z|2025-02-06T00:00:00Z|lowemary|109|masonrichard
AUC00974|Levi's 501 Jeans (Like New)|Fashion|2025-06-17T00:00:00Z|2025-06-20T00:00:00Z|ellismonica|87.38|kingthomas
AUC00975|Nike Air Force 1 (Used)|Fashion|2025-03-04T00:00:00Z|2025-03-05T00:00:00Z|paulcurry|109.09|jennifer97
AUC00976|1980s Comic Book Set (Like New)|Collectibles|2025-02-22T00:00:00Z|2025-02-25T00:00:00Z|brandon44|96.51|toddcarpenter
AUC00977|Rare Pokémon Charizard Card (Rare)|Collectibles|2025-06-11T00:00:00Z|2025-06-12T00:00:00Z|jeffrey27|160.98|stephenjames
AUC00978|Dell XPS 13 Laptop (Rare)|Electronics|2025-01-18T00:00:00Z|2025-01-19T00:00:00Z|brent37|91.89|bbrown
AUC00979|Apple iPhone 13 Pro|Electronics|2025-03-03T00:00:00Z|2025-03-06T00:00:00Z|jayala|199.48|jennifer44
AUC00980|Casio G-Shock Watch (Like New)|Fashion|2025-03-03T00:00:00Z|2025-03-06T00:00:00Z|aoconnell|83.82|duanecoleman
AUC00981|Levi's 501 Jeans (2022 Model)|Fashion|2025-05-12T00:00:00Z|2025-05-14T00:00:00Z|gregoryestrada|101.85|davidfisher
AUC00982|Nike Air Force 1 (2022 Model)|Fashion|2025-04-26T00:00:00Z|2025-04-27T00:00:00Z|michael45|282.1|leah59
AUC00983|Apple Watch Series 8 (Like New)|Electronics|2025-02-10T00:00:00Z|2025-02-12T00:00:00Z|hopkinsamanda|101.01|reynoldsautumn
AUC00984|1980s Comic Book Set|Collectibles|2025-01-10T00:00:00Z|2025-01-13T00:00:00Z|michael78|129.46|diana14
AUC00985|Atomic Habits (2022 Model)|Books|2025-08-15T00:00:00Z|2025-08-17T00:00:00Z|karenmorris|126.75|dfleming
AUC00986|Sapiens: A Brief History of Humankind (Used)|Books|2025-02-02T00:00:00Z|2025-02-05T00:00:00Z|andrewsscott|145.59|johnsonhaley
AUC00987|Nintendo Switch (2022 Model)|Toys & Games|2025-07-23T00:00:00Z|2025-07-25T00:00:00Z|zcampbell|105.12|debra82
AUC00988|Apple Watch Series 8|Electronics|2025-02-08T00:00:00Z|2025-02-11T00:00:00Z|noahchristensen|107.1|xmorrison
AUC00989|Weber Spirit II Gas Grill (Like New)|Home & Garden|2025-02-03T00:00:00Z|2025-02-05T00:00:00Z|aanderson|65.61|sdavid
AUC00990|Bosch Cordless Drill (Rare)|Home & Garden|2025-07-13T00:00:00Z|2025-07-14T00:00:00Z|marklewis|131.37|esavage
AUC00991|Apple iPhone 13 Pro (Like New)|Electronics|2025-01-04T00:00:00Z|2025-01-07T00:00:00Z|ramirezelizabeth|112.13|whiteandrew
AUC00992|The Great Gatsby|Books|2025-07-15T00:00:00Z|2025-07-18T00:00:00Z|margaretdodson|231.23|bperez
AUC00993|Barbie Dreamhouse (Like New)|Toys & Games|2025-07-12T00:00:00Z|2025-07-13T00:00:00Z|hernandezholly|187.24|jameslyons
AUC00994|Nike Air Force 1 (2022 Model)|Fashion|2025-03-17T00:00:00Z|2025-03-18T00:00:00Z|bbowers|86.53|rickeylopez
AUC00995|Nike Air Force 1 (2022 Model)|Fashion|2025-04-08T00:00:00Z|2025-04-09T00:00:00Z|mitchellvickie|68.61|davisjessica
AUC00996|Levi's 501 Jeans (2022 Model)|Fashion|2025-05-09T00:00:00Z|2025-05-11T00:00:00Z|john19|159.34|clinesamuel
AUC00997|Sapiens: A Brief History of Humankind|Books|2025-03-14T00:00:00Z|2025-03-15T00:00:00Z|elliottdebra|148.85|proctorkevin
AUC00998|Hot Wheels Mega Garage (Used)|Toys & Games|2025-04-20T00:00:00Z|2025-04-22T00:00:00Z|natalielewis|71.89|whitedavid
AUC00999|Rare Pokémon Charizard Card (2022 Model)|Collectibles|2025-07-17T00:00:00Z|2025-07-20T00:00:00Z|vmcintyre|99.49|charrison
