gvkey,conm,datadate,fyear,price,eps,pe
281520,XRF SCIENTIFIC LTD,30/6/2008,2008,0.12,0.0102,11.76470588
281531,TITAN MINERALS LTD - OLD,30/6/2008,2008,0.23,-0.0236,
281532,NORTHERN MINERALS LTD,30/6/2008,2008,0.21,-0.0773,
281589,AUSTAR GOLD LTD,30/6/2008,2008,0.115,-0.0174,
281629,TARGET ENERGY LTD,30/6/2008,2008,0.069,-0.05484,
281655,PROTO RESOURCES & INV LTD,30/6/2008,2008,0.19,-0.0999,
281658,PEAK RARE EARTHS LIMITED,30/6/2008,2008,0.077,-0.0295,
281668,IMPACT MINERALS LTD,30/6/2008,2008,0.09,-0.0117,
281718,FIREFINCH LTD,30/6/2008,2008,0.08,,
281748,WDS LIMITED,30/6/2008,2008,2.26,0.20095,11.24657875
281755,ATHENA RESOURCES LTD,30/6/2008,2008,0.08,-0.0515,
281762,ARGO EXPLORATION LTD,30/6/2008,2008,0.07,-0.0024,
281763,REDBANK ENERGY LTD,30/6/2008,2008,0.13,-0.65081,
281805,GOOD DRINKS AUSTRALIA LTD,30/6/2008,2008,0.055,-0.0647,
281812,SIERRA MINING,30/6/2008,2008,0.1,-0.0631,
281815,AMANI GOLD LTD,30/6/2008,2008,0.02,-0.074,
281816,ENGENCO LTD,30/6/2008,2008,0.97,0.21679,4.474376124
282001,BCI MINERALS LTD,30/6/2008,2008,0.52,-0.0134,
282003,FIREFLY RESOURCES LTD,30/6/2008,2008,0.105,-0.0699,
282008,AZIMUTH RESOURCES LTD,30/6/2008,2008,0.11,-0.0369,
282011,PLUTON RESOURCES LTD,30/6/2008,2008,1.37,-0.0193,
282013,TIKFORCE LTD,30/6/2008,2008,0.023,-0.0113,
282019,NORTH QUEENSLAND METALS,30/6/2008,2008,0.24,0.0153,15.68627451
282037,PTB GROUP LTD,30/6/2008,2008,0.34,0.11859,2.867020828
282038,BUDDY TECHNOLOGIES LTD,30/6/2008,2008,0.09,-0.0934,
282078,ARAFURA PEARLS HLDGS LTD,30/6/2008,2008,0.1,0.09,1.111111111
282080,BLUEFREEWAY LTD,30/6/2008,2008,0.061,-0.7982,
282083,EAST WEST ENERGY LTD,30/6/2008,2008,0.07,-0.0049,
282091,ARGENT BIOPHARMA LIMITED,30/6/2008,2008,0.13,-0.0408,
282092,PROTEAN ENERGY LTD,30/6/2008,2008,0.065,-0.0534,
282097,ROLEK RESOURCES LTD,30/6/2008,2008,0.06,-0.076,
282137,WORLD TITANIUM RESOURCES LTD,30/6/2008,2008,0.14,-0.032,
282142,LIONTOWN RESOURCES LTD,30/6/2008,2008,0.055,-0.1183,
282144,333D LTD,30/6/2008,2008,,-0.0888,
282223,SMART PARKING LTD,30/6/2008,2008,0.06,-0.0974,
282226,EXCITE TECHNOLOGY SERVICES,30/6/2008,2008,0.16,-0.01657,
282239,WESTSIDE CORP LTD,30/6/2008,2008,0.37,-0.0172,
282280,ZAMIA METALS LTD,30/6/2008,2008,0.125,-0.0753,
282303,ENERGY ONE LTD,30/6/2008,2008,0.12,-0.0391,
282353,SOVEREIGN METALS LTD,30/6/2008,2008,0.08,-0.0832,
282372,SILVER MINES LTD,30/6/2008,2008,0.07,-0.0126,
282382,QUBE HOLDINGS LTD,30/6/2008,2008,0.72,,
282461,EMPIRE RESOURCES LTD,30/6/2008,2008,0.07,-0.05997,
282481,RBR GROUP LTD,30/6/2008,2008,0.06,-0.0145,
282567,GALAXY RESOURCES,30/6/2008,2008,0.5,-0.0087,
282583,ASPIRE MINING LTD,30/6/2008,2008,0.056,-0.0141,
282723,IGDX HOLDINGS LTD,30/6/2008,2008,0.39,-0.0108,
282761,WARWICK RESOURCES LTD,30/6/2008,2008,0.23,-0.0069,
282777,BOWEN ENERGY LTD,30/6/2008,2008,0.26,-0.0154,
282786,WOLF MINERALS LTD,30/6/2008,2008,0.65,-0.0897,
282846,PEARLSTREET LTD,30/6/2008,2008,0.3,0.01956,15.33742331
282852,NEXUS MINERALS LTD,30/6/2008,2008,0.14,-0.0324,
282927,GBM GOLD LTD,30/6/2008,2008,0.095,-0.0432,
282936,ROBUST RESOURCES,30/6/2008,2008,0.18,-0.0185,
282939,AUSTRALIAN VANADIUM LTD,30/6/2008,2008,0.11,-0.00906,
282963,CREAT RESOURCES HOLDINGS LTD,30/6/2008,2008,0.011,-0.15476,
282971,LINCOLN MINERALS LTD,30/6/2008,2008,0.21,-0.0084,
283014,ARTEMIS RESOURCES LTD,30/6/2008,2008,0.07,-0.01784,
283017,CENTRAL AUSTRALIAN PHOSPHATE,30/6/2008,2008,0.14,-0.0683,
283452,SUNSTONE METALS LTD,30/6/2008,2008,0.15,-0.0385,
283454,CARNAVALE RESOURCES LTD,30/6/2008,2008,0.11,-0.02553,
283459,SCORPION MINERALS LTD,30/6/2008,2008,0.04,-0.0337,
284142,HIGH PEAK ROYALTIES LTD,30/6/2008,2008,0.3,-0.0026,
284182,INVESTIGATOR RESOURCES LTD,30/6/2008,2008,0.08,-0.0106,
284209,MAGNETIC RESOURCES,30/6/2008,2008,0.045,-0.0433,
284303,ITX GROUP LTD,30/6/2008,2008,0.7,0.13698,5.110235071
284307,THE MAC SERVICES GROUP LTD,30/6/2008,2008,2.3,0.1276,18.02507837
284308,TWT GROUP LTD,30/6/2008,2008,0.34,0.1362,2.496328928
284312,VIRIDIS MINING AND MINERALS,30/6/2008,2008,0.06,,
284346,CAPITAL MINING LTD,30/6/2008,2008,0.12,-0.0078,
284377,CSG LTD,30/6/2008,2008,0.945,0.1108,8.528880866
284399,SPOOKFISH LTD,30/6/2008,2008,0.061,-0.0311,
284447,ADELONG GOLD LIMITED,30/6/2008,2008,0.056,-0.0537,
284449,ASIAN AMERICAN MEDICAL GROUP,30/6/2008,2008,0.019,-0.03502,
284464,KASBAH RESOURCES LTD,30/6/2008,2008,0.11,-0.04053,
284465,KEY PETROLEUM LTD,30/6/2008,2008,0.18,-0.0668,
284478,SPECTRUM METALS LTD,30/6/2008,2008,0.1,-0.018,
284527,AURELIA METALS LTD,30/6/2008,2008,0.34,-0.0275,
284534,PAPILLON RESOURCES LTD,30/6/2008,2008,0.09,-0.0849,
284611,OKLO RESOURCES LTD,30/6/2008,2008,0.053,-0.00648,
284619,NANOSONICS LTD,30/6/2008,2008,0.19,-0.0367,
284635,DEVELOP GLOBAL LIMITED,30/6/2008,2008,0.051,-0.0875,
284647,DART MINING NL,30/6/2008,2008,0.15,-0.0177,
284651,ANIMOCA BRANDS CORP LTD,30/6/2008,2008,0.11,-0.0272,
284658,MEMPHASYS LTD,30/6/2008,2008,0.05,-0.2872,
284661,PEEL MINING LTD,30/6/2008,2008,0.2,-0.0253,
284683,SLATER & GORDON LTD,30/6/2008,2008,1.4,0.1526,9.174311927
284698,3D ENERGI LIMITED,30/6/2008,2008,0.14,-0.1005,
284712,ALARA RESOURCES LTD,30/6/2008,2008,0.056,-0.0481,
284732,CORVETTE RESOURCES LTD,30/6/2008,2008,0.12,-0.01102,
284733,QRXPHARMA LIMITED,30/6/2008,2008,0.6,-0.488,
284760,ZENITH MINERALS LTD,30/6/2008,2008,0.065,-0.0051,
284805,ASCIANO LTD,30/6/2008,2008,3.16,-0.2624,
284808,WHITEHAVEN COAL LIMITED,30/6/2008,2008,2.65,0.1452,18.25068871
284813,CHESSER RESOURCES LTD,30/6/2008,2008,0.16,-0.0266,
284824,WESTERN YILGARN NL,30/6/2008,2008,0.155,-0.0192,
284891,INDIA RESOURCES LTD,30/6/2008,2008,0.05,-0.0897,
284905,TRUSCOTT MINING CORP,30/6/2008,2008,0.05,-0.008,
284911,STIRLING MINERALS LTD,30/6/2008,2008,0.05,-0.0068,
284915,RMA ENERGY LTD,30/6/2008,2008,0.2,-0.0056,
284928,MAMBA MINERALS LTD,30/6/2008,2008,0.08,-0.0365,
284934,MCB RESOURES LTD,30/6/2008,2008,0.09,-0.0206,
284940,TV2U INTERNATIONAL LTD,30/6/2008,2008,0.03,-0.0241,
284961,VENUS METALS CORP LTD,30/6/2008,2008,0.31,-0.0378,
285012,AEON METALS LTD,30/6/2008,2008,0.084,-0.0029,
285015,INDOPAC HOLDINGS LTD,30/6/2008,2008,0.029,-0.0514,
285019,SAPEX LTD,30/6/2008,2008,0.72,-0.0055,
285030,GREENCROSS LIMITED,30/6/2008,2008,0.85,0.11037,7.701368125
285033,RUBICOR GROUP LTD,30/6/2008,2008,0.09,0.01832,4.912663755
285044,ADELAIDE ENERGY LTD,30/6/2008,2008,0.072,-0.0028,
285047,XTV NETWORKS LTD,30/6/2008,2008,0.075,-0.0136,
285070,GREAT WESTERN EXPLORATION,30/6/2008,2008,0.028,-0.05443,
285096,CONICO LTD,30/6/2008,2008,0.15,-0.0044,
285130,ENTERPRISE METALS LTD,30/6/2008,2008,0.18,-0.0037,
285158,REEDY LAGOON CORP LTD,30/6/2008,2008,0.04,-0.0296,
285163,OAKRIDGE INTERNATIONAL LTD,30/6/2008,2008,0.155,-0.00967,
285172,FORGE GROUP LTD,30/6/2008,2008,0.54,0.0984,5.487804878
285191,VICTORY METALS LIMITED,30/6/2008,2008,0.2,,
285198,EXCELSIOR GOLD LTD,30/6/2008,2008,0.052,-0.0209,
285212,SYNTONIC LTD,30/6/2008,2008,0.12,-0.07781,
285229,VGI HEALTH TECHNOLOGY LIMITE,30/6/2008,2008,0.055,,
285235,MAYNE PHARMA GROUP LTD,30/6/2008,2008,0.295,-0.0456,
285244,INTRA ENERGY CORP LTD,30/6/2008,2008,0.105,-0.09883,
285314,ANCHOR RESOURCES LTD,30/6/2008,2008,0.09,-0.00803,
285334,INTRAPOWER LTD,30/6/2008,2008,0.51,0.06131,8.318381993
285335,TYRANNA RESOURCES LTD,30/6/2008,2008,0.52,-0.05281,
285352,PATRYS LTD,30/6/2008,2008,0.225,-0.04858,
285354,CENTRAL ASIA RESOURCES LTD,30/6/2008,2008,0.07,-0.0207,
285372,TPC CONSOLIDATED LTD,30/6/2008,2008,0.15,0.0267,5.617977528
285385,PRIMARY GOLD LTD,30/6/2008,2008,0.035,-0.036,
285491,BOSS ENERGY LIMITED,30/6/2008,2008,0.08,-0.0312,
285559,WESTERN DESERT RESOURCES LTD,30/6/2008,2008,0.17,-0.04926,
285560,CLEVELAND MINING CO LTD,30/6/2008,2008,0.15,-0.03665,
285561,DRAGON MOUNTAIN GOLD LTD,30/6/2008,2008,0.19,-0.03379,
285602,MNEMON LTD,30/6/2008,2008,0.14,-0.0157,
285605,MINT PAYMENTS LTD,30/6/2008,2008,0.035,-0.02504,
285641,GULF MANGANESE CORP LTD,30/6/2008,2008,0.1,-0.005,
285643,PRIME RETIREMENT & AGE CARE,30/6/2008,2008,,0.113,
285701,ARAGON RESOURCES LTD,30/6/2008,2008,0.14,-0.0124,
285736,AMPELLA MINING LTD,30/6/2008,2008,0.09,-0.12113,
285849,XTC LITHIUM LIMITED,30/6/2008,2008,0.27,-0.0405,
285881,GLOBAL CONSTRUCTION SERVICES,30/6/2008,2008,0.8,0.1556,5.141388175
285883,WAKENBY LTD,30/6/2008,2008,0.19,0.0266,7.142857143
285926,AURIUM RESOURCES LTD,30/6/2008,2008,0.035,-0.006,
285927,ARCHER MATERIALS LTD,30/6/2008,2008,0.115,-0.00581,
285931,DMC MINING LTD,30/6/2008,2008,0.4,-0.046,
285933,NEW STANDARD ENERGY LIMITED,30/6/2008,2008,0.17,-0.0043,
285947,HEXIMA LTD,30/6/2008,2008,0.75,,
286001,NRW HOLDINGS LTD,30/6/2008,2008,1.7,0.13551,12.54519962
286008,ODIN ENERGY LTD,30/6/2008,2008,0.05,-0.0155,
286042,ZIMI LIMITED,30/6/2008,2008,0.082,-0.0251,
286103,FUTURE METALS NL- OLD,30/6/2008,2008,0.2,-0.02061,
286205,BEADELL RESOURCES LTD,30/6/2008,2008,0.07,-0.07831,
286217,KUTH ENERGY LTD,30/6/2008,2008,0.17,-0.0191,
286231,KING RIVER RESOURCES LTD,30/6/2008,2008,0.3,-0.0065,
286278,SOUTH AMERICAN IRON & STEEL,30/6/2008,2008,0.62,-0.01793,
286297,METMINCO LTD - OLD,30/6/2008,2008,0.2,-0.0479,
286427,AGRIMIN LTD,30/6/2008,2008,0.1,-0.01055,
286456,REX MINERALS LTD,30/6/2008,2008,0.25,-0.0191,
286869,ACTINOGEN MEDICAL LTD,30/6/2008,2008,0.075,-0.0116,
286872,AUSTRALIAN SILICA QUARTZ GRP,30/6/2008,2008,0.195,-0.00803,
286932,AMEX RESOURCES LTD,30/6/2008,2008,0.1,-0.0281,
286933,ALPHA HPA LTD,30/6/2008,2008,0.05,-0.0186,
286936,EMPIRED LTD,30/6/2008,2008,0.1,0.0299,3.344481605
286942,AFRICAN PETROLEUM CORP LTD,30/6/2008,2008,0.22,,
286943,CONSOLIDATED FINANCIAL HLDGS,30/6/2008,2008,1.7,-0.09175,
286945,PILBARA MINERALS LTD,30/6/2008,2008,0.04,-0.19145,
286987,IMPEDIMED LTD,30/6/2008,2008,0.72,-0.1494,
286990,GBM RESOURCES LTD,30/6/2008,2008,0.13,-0.0157,
287096,AUKING MINING LTD,30/6/2008,2008,0.12,-0.006,
287178,APOLLO MINERALS LTD,30/6/2008,2008,0.24,-0.05853,
287232,SUNRISE ENERGY METALS LTD,30/6/2008,2008,0.4,0.0698,5.730659026
287251,SUPERIOR RESOURCES LTD,30/6/2008,2008,0.1,-0.0139,
287272,HAWSONS IRON LTD,30/6/2008,2008,0.062,-0.0161,
287277,HRL HOLDINGS LTD,30/6/2008,2008,0.1,-0.0136,
287279,SILVER LAKE RESOURCES LTD,30/6/2008,2008,0.22,-0.03398,
287291,GREEN CRITICAL MINERALS LTD,30/6/2008,2008,0.41,-0.0052,
287341,BUCCANEER ENGY LTD,30/6/2008,2008,0.185,-0.01744,
287395,VERDANT MINERALS LTD,30/6/2008,2008,0.12,-0.0102,
287411,MARMOTA LTD,30/6/2008,2008,0.06,-0.0066,
287417,RHINOMED LTD,30/6/2008,2008,0.03,-0.0166,
287431,SOUTHERN CROSS ELEC ENGR,30/6/2008,2008,1.1,0.1011,10.88031652
287470,ALCHEMY RESOURCES LTD,30/6/2008,2008,0.065,-0.0301,
287492,CYCLIQ GROUP LIMITED,30/6/2008,2008,0.3,-0.0698,
287496,ALLKEM LIMITED,30/6/2008,2008,0.3,-0.0104,
287503,CHALLENGER GOLD LTD,30/6/2008,2008,0.19,-0.02374,
287504,MALLEE RESOURCES LIMITED,30/6/2008,2008,0.055,-0.01228,
287559,BRIERTY LTD,30/6/2008,2008,0.37,-0.0137,
287580,SAUNDERS INTL LTD,30/6/2008,2008,0.525,0.08572,6.124591694
287595,ALLEGRA MEDICAL TECHNOLOGIES,30/6/2008,2008,0.36,0.0054,66.66666667
287617,LATITUDE 66 LTD,30/6/2008,2008,0.14,-0.0036,
287624,KINGSROSE MINING LIMITED,30/6/2008,2008,0.21,-0.1735,
287626,LOGICAMMS LTD - OLD,30/6/2008,2008,1,0.1372,7.288629738
287628,BARDOC GOLD LTD,30/6/2008,2008,0.115,-0.02128,
287633,NEX METALS EXPLORATION LTD,30/6/2008,2008,0.2,-0.04951,
287636,PETREL ENERGY LTD,30/6/2008,2008,0.085,-0.01837,
287650,AVANCO RESOURCES LTD,30/6/2008,2008,0.36,-0.01101,
287677,VECTOR RESOURCES LTD,30/6/2008,2008,0.16,-0.006,
287690,TASMEA LIMITED,30/6/2008,2008,0.605,,
287692,EMMERSON RESOURCES LTD,30/6/2008,2008,0.1,-0.0123,
287700,MCM ENTERTAINMENT GROUP LTD,30/6/2008,2008,0.2,-0.0054,
287751,COMPASS HOTEL GROUP LTD,30/6/2008,2008,0.57,0.0105,54.28571429
287760,BASSARI RESOURCES,30/6/2008,2008,0.065,-0.01218,
287856,CANN GLOBAL LTD,30/6/2008,2008,0.08,,
287866,SCOTGOLD RESOURCES LTD,30/6/2008,2008,0.1,,
287867,BLUESTONE GLOBAL LTD,30/6/2008,2008,0.085,-0.0543,
287875,E79 GOLD MINES LIMITED,30/6/2008,2008,0.16,,
287877,SI6 METALS LIMITED,30/6/2008,2008,0.035,-0.0095,
287890,LASERBOND LIMITED,30/6/2008,2008,0.15,0.0042,35.71428571
287926,EAST ENERGY RESOURCES LTD,30/6/2008,2008,0.38,-0.0093,
287929,WEST WITS MINING LTD,30/6/2008,2008,0.08,-0.0169,
287941,INGENA GROUP LTD,30/6/2008,2008,0.445,0.0578,7.698961938
287978,DIPLOMA GROUP LTD,30/6/2008,2008,0.355,0.06338,5.601136005
288054,MBD CORPORATION LTD,30/6/2008,2008,0.081,0.0173,4.682080925
288074,JATCORP LTD,30/6/2008,2008,0.057,-0.0481,
288165,ENVIROSUITE LTD,30/6/2008,2008,0.47,-0.01722,
288225,LODESTAR MINERALS LTD,30/6/2008,2008,0.043,-0.02942,
288405,AGUIA RESOURCES LTD,30/6/2008,2008,0.14,-0.01127,
288415,CHINA STEEL AUSTRALIA LTD,30/6/2008,2008,0.16,0.04451,3.594697821
288456,WHITE CANYON URANIUM LTD,30/6/2008,2008,0.15,-0.00233,
288470,K2FLY LTD,30/6/2008,2008,0.16,-0.0088,
288489,VYSARN LTD,30/6/2008,2008,0.075,-0.0175,
288515,QPM ENERGY LTD,30/6/2008,2008,0.15,-0.11199,
288553,POINTERRA LTD,30/6/2008,2008,0.21,-0.0137,
288633,ANAECO LIMITED,30/6/2008,2008,0.11,-0.0581,
288906,VIMY RESOURCES LTD,30/6/2008,2008,0.243,-0.01619,
288922,RPMGLOBAL HOLDINGS LTD,30/6/2008,2008,0.85,0.05307,16.01658187
288926,EASTERN RESOURCES LIMITED,30/6/2008,2008,0.18,-0.0124,
289078,INCA MINERALS LTD,30/6/2008,2008,0.1,0.0004,250
289157,GIBB RIVER DIAMONDS LTD,30/6/2008,2008,0.4,-0.00065,
289302,VERIS LTD,30/6/2008,2008,0.18,0.0111,16.21621622
289313,TURACO GOLD LIMITED,30/6/2008,2008,0.093,-0.2992,
289337,SPRINTEX LTD,30/6/2008,2008,0.16,-0.08777,
289342,COALWORKS LTD,30/6/2008,2008,0.485,-0.13987,
289352,GENERA BIOSYSTEMS LTD,30/6/2008,2008,0.18,-0.0898,
289353,CAPRICORN METALS LTD,30/6/2008,2008,0.13,-0.0169,
289362,TMK ENERGY LIMITED,30/6/2008,2008,0.09,-0.055,
289368,LEGACY IRON ORE,30/6/2008,2008,0.25,-0.4341,
289370,GRATIFII LIMITED,30/6/2008,2008,0.18,,
289477,FENIX RESOURCES LTD,30/6/2008,2008,0.18,-0.032,
289489,PEPPERMINT INNOVATION LTD,30/6/2008,2008,0.2,-0.0071,
289490,NEVADA IRON LTD,30/6/2008,2008,0.1,-0.0061,
289501,IRON ROAD LTD,30/6/2008,2008,0.15,-0.01878,
289562,OUTBACK METALS LTD,30/6/2008,2008,0.13,,
289578,ACROW LIMITED,30/6/2008,2008,,-0.00681,
289649,ORBIS GOLD LTD,30/6/2008,2008,0.14,,
289658,PURSUIT MINERALS LTD,30/6/2008,2008,0.145,,
289969,BASE RESOURCES LTD,30/6/2008,2008,,,
289971,QUEENSLAND MINING,30/6/2008,2008,,-0.0349,
290120,VIVID TECHNOLOGY LTD,30/6/2008,2008,0.09,-0.03668,
290139,HANDINI RESOURCES LTD,30/6/2008,2008,,,
290241,HEXAGON ENERGY MATERIALS LTD,30/6/2008,2008,,,
290311,WHITE CLIFF MINERALS LTD,30/6/2008,2008,,-0.0263,
290315,ARGENT MINERALS,30/6/2008,2008,,-0.04208,
290317,MANHATTAN CORP LTD,30/6/2008,2008,,-0.01593,
290320,PNX METALS LTD,30/6/2008,2008,,-0.0172,
290323,EMU NL,30/6/2008,2008,,-0.00974,
290324,HASTINGS TECH METALS LTD,30/6/2008,2008,,-0.00061,
290327,AVZ MINERALS LTD,30/6/2008,2008,,-0.00916,
290328,GENESIS MINERALS LTD,30/6/2008,2008,,-0.092,
290330,CYNATA THERAPEUTICS LTD,30/6/2008,2008,,-0.03542,
290333,MERIDIAN MINERALS LTD,30/6/2008,2008,,,
290336,SYRAH RESOURCES LIMITED,30/6/2008,2008,,-0.04996,
290337,BLACK OAK MINERALS LTD,30/6/2008,2008,,-0.22926,
290338,BUXTON RESOURCES,30/6/2008,2008,,-0.02793,
290339,ALTERRA LTD,30/6/2008,2008,0.2,-0.05889,
290341,IONEER LTD,30/6/2008,2008,,-0.0204,
290342,COPPERMOLY LIMITED,30/6/2008,2008,,,
290343,ZINC OF IRELAND NL,30/6/2008,2008,,-0.05156,
290347,GREAT NORTHERN MINERALS LTD,30/6/2008,2008,,-0.0407,
290351,DGO GOLD LTD,30/6/2008,2008,,-0.01765,
290357,LIVIUM LTD,30/6/2008,2008,,-0.01069,
291150,CREDIT INTELLIGENCE LTD,30/6/2008,2008,,-0.038,
291154,CAPE ALUMINA LTD,30/6/2008,2008,,-0.01382,
291211,CONSOLIDATED TIN MINES LTD,30/6/2008,2008,,,
291380,NELSON RESOURCES LTD,30/6/2008,2008,,,
291383,JAMESON RESOURCES LTD,30/6/2008,2008,,-0.01795,
291384,RESOURCE BASE LTD,30/6/2008,2008,,,
291421,LOTUS RESOURCES LTD,30/6/2008,2008,,,
291765,MILLENNIUM LTD,30/6/2008,2008,,,
292550,NEXTED GROUP LTD,30/6/2008,2008,,-0.162,
292734,CAR GROUP LTD,30/6/2008,2008,,0.082,
292775,SINO GAS & ENERGY HLDGS LTD,30/6/2008,2008,,-0.04157,
292939,KANGAROO RESOURCES LTD,30/6/2008,2008,,,
293083,GENESIS RESOURCES LTD,30/6/2008,2008,,,
293160,OCTANEX LTD,30/6/2008,2008,,,
293203,THRED LTD,30/6/2008,2008,,-0.02377,
293250,MATRIX COMPOSITES,30/6/2008,2008,,,
293455,PROSPECT RESOURCES LTD,30/6/2008,2008,,,
293464,METRO MINING LTD,30/6/2008,2008,,-0.00025,
293575,ASTIVITALTD,30/6/2008,2008,,,
293613,GENERAL MINING CORP LTD,30/6/2008,2008,,-0.0241,
293781,AUSTOFIX GROUP LTD,30/6/2008,2008,,-0.19589,
293788,OAKAJEE CORP LTD,30/6/2008,2008,,-0.0028,
293796,ATLAS ARTERIA LTD,30/6/2008,2008,,,
293857,COBALT ONE LTD,30/6/2008,2008,,,
293990,INVION LTD,30/6/2008,2008,,,
294057,EARLYPAY LTD,30/6/2008,2008,,,
294168,PROVET HLDGS LTD,30/6/2008,2008,,,
294572,METAROCK GROUP LTD,30/6/2008,2008,,,
294707,SEYMOUR WHYTE LTD,30/6/2008,2008,,,
294831,WEST AFRICAN RESOURCES LTD,30/6/2008,2008,,,
295055,RAGUSA MINERALS LTD,30/6/2008,2008,,,
295430,REDHILL EDUCATION LTD,30/6/2008,2008,,,
295443,MOBILARM LTD - OLD,30/6/2008,2008,,-0.01611,
295818,SOVRAN WHITE INTL LTD,30/6/2008,2008,,,
296250,ERM POWER LTD,30/6/2008,2008,,,
296280,CORPORATE TRAVEL MGMT LTD,30/6/2008,2008,,,
296289,REDFLOW LTD,30/6/2008,2008,,-3.52956,
296331,DELTA SBD LIMITED,30/6/2008,2008,,,
296338,XANADU MINES LTD,30/6/2008,2008,,-0.04412,
296603,DICKER DATA LTD,30/6/2008,2008,,,
296881,AMERICAN RARE EARTHS LTD,30/6/2008,2008,,,
296947,ALLMINE GROUP LTD,30/6/2008,2008,,-0.06024,
297191,METALBANK LTD,30/6/2008,2008,,,
297237,NEWPEAK METALS LTD,30/6/2008,2008,,,
297276,GR ENGINEERING SERVICES LTD,30/6/2008,2008,,,
297393,POLYMETALS MINING LTD,30/6/2008,2008,,14.2682,
297614,ARK MINES LTD,30/6/2008,2008,,-0.0338,
297860,RESOURCE DEVELOPMENT GP-OLD,30/6/2008,2008,,,
297971,ROYAL WOLF HOLDINGS LTD,30/6/2008,2008,,,
298064,BLUECHIIP LTD,30/6/2008,2008,,-1.00454,
298147,THETA GOLD MINES LTD,30/6/2008,2008,,,
298148,NAVARRE MINERALS LTD,30/6/2008,2008,,,
298640,STRATEGIC ELEMENTS LTD,30/6/2008,2008,,-0.0006,
298675,BEGA CHEESE LTD,30/6/2008,2008,,,
299587,RED MOUNTAIN MINING LTD,30/6/2008,2008,,,
299687,GOLD MOUNTAIN LTD,30/6/2008,2008,,,
300787,AUSTRALIA UNITED MINING LTD,30/6/2008,2008,,,
303689,ENERGY ACTION LTD,30/6/2008,2008,,,
313191,CAPILANO HONEY LTD,30/6/2008,2008,,-1.4459,
313547,KINGFORM HEALTH HOMETEXTILE,30/6/2008,2008,,,
313556,MCS SERVICES LTD,30/6/2008,2008,,,
316292,KELSIAN GROUP LIMITED,30/6/2008,2008,,,
322452,SUGAR TERMINALS LTD,30/6/2008,2008,,,
324050,PRINT MAIL LOGISTICS,30/6/2008,2008,,,
324052,BENDIGO TELCO LTD,30/6/2008,2008,,,
351336,SHAPE AUSTRALIA CO LTD,30/6/2008,2008,,,
100891,DAVID JONES LTD,31/7/2008,2008,3.07,0.3057,10.04252535
101613,NUFARM LTD,31/7/2008,2008,10.91,0.6957,15.68204686
104566,SOUL PATTINSON WASH H & CO,31/7/2008,2008,8.74,0.43588,20.05139029
203004,KH FOODS LTD,31/7/2008,2008,,0,
208674,OROTON GROUP LTD,31/7/2008,2008,3,0.4039,7.427581084
209933,BRICKWORKS LTD,31/7/2008,2008,10.6,0.7648,13.85983264
253468,TPG CORPORATION LTD,31/7/2008,2008,0.115,-0.0382,
253514,INTIGER GROUP LTD,31/7/2008,2008,0.013,-0.024,
253531,HAVILAH RESOURCES LTD,31/7/2008,2008,0.39,-0.0508,
258444,NEW HOPE CORP LTD,31/7/2008,2008,3.46,0.1122,30.83778966
270244,JUST GROUP LTD,31/7/2008,2008,,0.24397,
272786,CURNAMONA ENERGY LTD,31/7/2008,2008,0.16,-0.0443,
275840,GEOTHERMAL RESOURCE LTD,31/7/2008,2008,0.28,-0.0076,
293130,MYER HOLDINGS LTD,31/7/2008,2008,,0.74663,
293245,KMD BRANDS LIMITED,31/7/2008,2008,,,
101709,TEN NETWORK HOLDINGS LTD,31/8/2008,2008,1.085,0.29571,3.669135301
210256,DIORO EXPLORATION NL,31/8/2008,2008,0.385,-0.2148,
229876,AUSTRALIAN PHARM INDS LTD,31/8/2008,2008,0.4,0.0591,6.768189509
288229,ADVANCE METALS LIMITED,31/8/2008,2008,0.06,-0.0621,
014802,NATIONAL AUSTRALIA BK,30/9/2008,2008,20.87,2.08,10.03365385
015362,WESTPAC BANKING CORP,30/9/2008,2008,16.97,8.15,2.082208589
015889,ANZ GROUP HOLDINGS LIMITED,30/9/2008,2008,15.29,1.35,11.32592593
100442,ORICA LTD,30/9/2008,2008,13.98,1.5982,8.747340758
101239,LION NATHAN LTD,30/9/2008,2008,9.57,0.512,18.69140625
127842,PILOT ENERGY LTD,30/9/2008,2008,0.004,,
208441,ARANA THERAPEUTICS LTD,30/9/2008,2008,0.825,-0.0195,
232105,GREAT SOUTHERN LTD,30/9/2008,2008,0.18,-0.1989,
241386,GRAINCORP LTD,30/9/2008,2008,5.8,-0.3166,
241419,TECHNOLOGY ONE LTD,30/9/2008,2008,0.785,0.0577,13.60485269
242538,TIMBERCORP LTD,30/9/2008,2008,0.125,0.1309,0.954927426
242602,HANCOCK & GORE LTD,30/9/2008,2008,1.05,-0.15265,
248767,AWB LTD,30/9/2008,2008,2.54,0.1848,13.74458874
253410,NEW MURCHISON GOLD LIMITED,30/9/2008,2008,0.12,-0.0883,
253594,ROBERTS LTD,30/9/2008,2008,,,
253595,RURALCO HOLDINGS LTD,30/9/2008,2008,2.99,0.3526,8.479863868
254378,ABB GRAIN LTD,30/9/2008,2008,7.63,0.31222,24.43789636
257860,INCITEC PIVOT LTD,30/9/2008,2008,2.49,0.5744,4.334958217
